Case,Event,Activity,Timestamp
235,2136,New online application received,2017-03-16 11:26:06.788
235,2137,Check for completeness,2017-03-17 13:06:52.827
235,2138,Request info,2017-03-17 17:55:22.292
235,2139,info received,2017-03-20 08:58:12.294
235,2140,Check for completeness,2017-03-23 10:34:38.789
235,2141,Perform checks,2017-03-30 11:08:58.891
235,2142,Make decision,2017-03-30 13:53:11.028
235,2143,Notify accept,2017-03-31 18:19:22.292
235,2144,Deliver card,2017-04-10 18:29:22.292
235,2145,EVENT 13 END,2017-04-10 18:29:22.292
236,2146,New online application received,2017-03-16 11:26:42.200
236,2147,Check for completeness,2017-03-17 13:15:33.741
236,2148,Perform checks,2017-03-21 15:54:42.762
236,2149,Make decision,2017-03-21 17:42:16.596
236,2150,Notify accept,2017-03-24 10:50:22.292
236,2151,Deliver card,2017-03-28 18:30:22.292
236,2152,EVENT 13 END,2017-03-28 18:30:22.292
237,2153,New online application received,2017-03-16 11:27:38.564
237,2154,Check for completeness,2017-03-17 13:20:09.405
237,2155,Perform checks,2017-03-21 14:27:19.061
237,2156,Make decision,2017-03-21 15:33:13.686
237,2157,Notify accept,2017-03-24 10:41:22.292
237,2158,Deliver card,2017-03-28 12:29:22.292
237,2159,EVENT 13 END,2017-03-28 12:29:22.292
238,2160,New online application received,2017-03-16 11:32:22.560
238,2161,Check for completeness,2017-03-17 13:32:51.146
238,2162,Perform checks,2017-03-21 14:29:15.651
238,2163,Make decision,2017-03-21 16:16:57.428
238,2164,Notify accept,2017-03-24 10:44:22.292
238,2165,Deliver card,2017-03-28 14:30:22.292
238,2166,EVENT 13 END,2017-03-28 14:30:22.292
239,2167,New online application received,2017-03-16 11:42:15.844
239,2168,Check for completeness,2017-03-17 13:43:43.242
239,2169,Perform checks,2017-03-21 14:26:36.789
239,2170,Make decision,2017-03-21 16:37:03.767
239,2171,Notify accept,2017-03-24 10:46:22.292
239,2172,Deliver card,2017-03-28 15:30:22.292
239,2173,EVENT 13 END,2017-03-28 15:30:22.292
240,2174,New online application received,2017-03-16 11:44:11.546
240,2175,Check for completeness,2017-03-17 13:37:05.480
240,2176,Perform checks,2017-03-21 14:44:15.682
240,2177,Make decision,2017-03-21 17:05:53.024
240,2178,Notify accept,2017-03-24 10:48:22.292
240,2179,Deliver card,2017-03-28 17:30:22.292
240,2180,EVENT 13 END,2017-03-28 17:30:22.292
241,2181,New online application received,2017-03-16 11:50:30.781
241,2182,Check for completeness,2017-03-17 13:43:49.449
241,2183,Perform checks,2017-03-21 15:35:35.093
241,2184,Make decision,2017-03-21 16:43:01.075
241,2185,Notify accept,2017-03-24 10:47:22.292
241,2186,Deliver card,2017-03-28 16:30:22.292
241,2187,EVENT 13 END,2017-03-28 16:30:22.292
242,2188,New online application received,2017-03-16 11:55:30.728
242,2189,Check for completeness,2017-03-17 13:49:30.913
242,2190,Request info,2017-03-17 17:59:22.292
242,2191,info received,2017-03-18 18:24:06.630
242,2192,Check for completeness,2017-03-22 16:26:50.070
242,2193,Request info,2017-03-24 12:30:22.292
242,2194,info received,2017-03-27 19:48:49.515
242,2195,Check for completeness,2017-04-06 11:49:06.470
242,2196,Perform checks,2017-04-24 11:34:05.944
242,2197,Make decision,2017-04-24 12:07:05.360
242,2198,notify reject,2017-05-05 14:01:22.292
242,2199,review request received,2017-05-07 20:01:05.988
242,2200,Check for completeness,2017-06-09 14:06:14.427
242,2201,Perform checks,2017-08-04 16:28:38.063
242,2202,Make decision,2017-08-07 14:16:43.489
242,2203,notify reject,2017-09-20 18:36:22.292
242,2204,review request received,2017-09-22 05:05:06.513
242,2205,Check for completeness,2017-10-23 14:44:39.863
242,2206,Request info,2017-12-29 14:41:22.292
242,2207,info received,2017-12-31 20:23:50.285
242,2208,Check for completeness,2018-01-01 11:58:30.353
242,2209,Perform checks,2018-01-02 11:26:48.816
242,2210,Make decision,2018-01-02 12:50:08.427
242,2211,Notify accept,2018-04-16 14:02:22.292
242,2212,Deliver card,2018-07-10 15:43:22.292
242,2213,EVENT 13 END,2018-07-10 15:43:22.292
243,2214,New online application received,2017-03-16 11:57:56.644
243,2215,Check for completeness,2017-03-17 14:00:23.988
243,2216,Perform checks,2017-03-21 16:38:33.709
243,2217,Make decision,2017-03-22 10:01:50.138
243,2218,Notify accept,2017-03-24 10:52:22.292
243,2219,Deliver card,2017-03-29 11:30:22.292
243,2220,EVENT 13 END,2017-03-29 11:30:22.292
244,2221,New online application received,2017-03-16 12:07:25.874
244,2222,Check for completeness,2017-03-17 14:01:18.851
244,2223,Perform checks,2017-03-21 17:51:44.702
244,2224,Make decision,2017-03-22 10:33:35.023
244,2225,notify reject,2017-03-24 10:56:22.292
244,2227,EVENT 13 END,2017-03-27 11:56:22.292
244,2226,time out,2017-03-27 11:56:22.292
245,2228,New online application received,2017-03-16 12:07:55.863
245,2229,Check for completeness,2017-03-17 13:59:40.650
245,2230,Perform checks,2017-03-21 16:00:25.093
245,2231,Make decision,2017-03-21 17:25:32.935
245,2232,notify reject,2017-03-24 10:49:22.292
245,2234,EVENT 13 END,2017-03-27 11:49:22.292
245,2233,time out,2017-03-27 11:49:22.292
246,2235,New online application received,2017-03-16 12:20:12.422
246,2236,Check for completeness,2017-03-17 13:51:16.620
246,2237,Perform checks,2017-03-21 16:54:13.707
246,2238,Make decision,2017-03-22 10:27:33.730
246,2239,notify reject,2017-03-24 10:55:22.292
246,2240,review request received,2017-03-26 09:03:36.463
246,2241,Check for completeness,2017-04-04 12:50:01.797
246,2242,Perform checks,2017-04-18 18:22:10.674
246,2243,Make decision,2017-04-19 12:57:33.626
246,2244,Notify accept,2017-05-02 12:54:22.292
246,2245,Deliver card,2017-05-11 16:18:22.292
246,2246,EVENT 13 END,2017-05-11 16:18:22.292
247,2247,New online application received,2017-03-16 12:20:27.920
247,2248,Check for completeness,2017-03-17 14:12:05.312
247,2249,Request info,2017-03-20 10:02:22.292
247,2250,info received,2017-03-22 18:09:55.734
247,2251,Check for completeness,2017-03-29 17:00:10.076
247,2252,Perform checks,2017-04-11 12:24:39.307
247,2253,Make decision,2017-04-11 14:20:56.283
247,2254,notify reject,2017-04-17 18:04:22.292
247,2256,EVENT 13 END,2017-04-20 18:04:22.292
247,2255,time out,2017-04-20 18:04:22.292
248,2257,New online application received,2017-03-16 12:23:17.680
248,2258,Check for completeness,2017-03-17 14:07:10.756
248,2259,Perform checks,2017-03-22 10:05:08.460
248,2260,Make decision,2017-03-22 10:43:00.886
248,2261,Notify accept,2017-03-24 10:57:22.292
248,2262,Deliver card,2017-03-29 12:30:22.292
248,2263,EVENT 13 END,2017-03-29 12:30:22.292
249,2264,New online application received,2017-03-16 12:33:57.022
249,2265,Check for completeness,2017-03-17 14:27:03.392
249,2266,Request info,2017-03-20 10:06:22.292
249,2267,info received,2017-03-22 06:37:06.941
249,2268,Check for completeness,2017-03-28 11:50:21.468
249,2269,Perform checks,2017-04-06 14:31:47.835
249,2270,Make decision,2017-04-06 16:17:24.456
249,2271,Notify accept,2017-04-14 14:02:22.292
249,2272,Deliver card,2017-04-21 17:11:22.292
249,2273,EVENT 13 END,2017-04-21 17:11:22.292
250,2274,New online application received,2017-03-16 12:34:38.099
250,2275,Check for completeness,2017-03-17 14:29:44.366
250,2276,Perform checks,2017-03-22 11:03:16.210
250,2277,Make decision,2017-03-22 11:58:31.249
250,2278,Notify accept,2017-03-24 12:04:22.292
250,2279,Deliver card,2017-03-29 13:36:22.292
250,2280,EVENT 13 END,2017-03-29 13:36:22.292
251,2281,New online application received,2017-03-16 12:38:20.876
251,2282,Check for completeness,2017-03-17 14:33:07.480
251,2283,Request info,2017-03-20 10:07:22.292
251,2284,info received,2017-03-23 10:33:47.351
251,2285,Check for completeness,2017-03-30 11:35:08.317
251,2286,Request info,2017-03-31 17:09:22.292
251,2287,info received,2017-04-01 17:39:27.370
251,2288,Check for completeness,2017-04-14 12:21:42.949
251,2289,Perform checks,2017-05-05 11:20:37.236
251,2290,Make decision,2017-05-05 13:07:20.060
251,2291,notify reject,2017-05-17 11:21:22.292
251,2293,EVENT 13 END,2017-05-20 11:21:22.292
251,2292,time out,2017-05-20 11:21:22.292
252,2294,New online application received,2017-03-16 12:39:45.336
252,2295,Check for completeness,2017-03-17 14:38:13.655
252,2296,Perform checks,2017-03-21 16:37:57.057
252,2297,Make decision,2017-03-22 10:10:18.322
252,2298,notify reject,2017-03-24 10:53:22.292
252,2300,EVENT 13 END,2017-03-27 11:53:22.292
252,2299,time out,2017-03-27 11:53:22.292
253,2301,New online application received,2017-03-16 12:43:51.077
253,2302,Check for completeness,2017-03-17 14:50:10.140
253,2303,Perform checks,2017-03-22 10:24:24.113
253,2304,Make decision,2017-03-22 12:25:30.695
253,2305,Notify accept,2017-03-24 12:07:22.292
253,2306,Deliver card,2017-03-29 14:37:22.292
253,2307,EVENT 13 END,2017-03-29 14:37:22.292
254,2308,New online application received,2017-03-16 12:48:42.124
254,2309,Check for completeness,2017-03-17 15:09:43.556
254,2310,Perform checks,2017-03-22 11:34:05.636
254,2311,Make decision,2017-03-22 12:51:02.698
254,2312,Notify accept,2017-03-24 12:11:22.292
254,2313,Deliver card,2017-03-29 15:37:22.292
254,2314,EVENT 13 END,2017-03-29 15:37:22.292
255,2315,New online application received,2017-03-16 12:51:10.605
255,2316,Check for completeness,2017-03-17 15:16:44.553
255,2317,Perform checks,2017-03-22 10:56:15.370
255,2318,Make decision,2017-03-22 11:42:18.435
255,2319,notify reject,2017-03-24 12:02:22.292
255,2321,EVENT 13 END,2017-03-27 13:02:22.292
255,2320,time out,2017-03-27 13:02:22.292
256,2322,New online application received,2017-03-16 12:57:56.068
256,2323,Check for completeness,2017-03-17 15:13:49.575
256,2324,Request info,2017-03-20 10:09:22.292
256,2325,info received,2017-03-22 08:59:24.717
256,2326,Check for completeness,2017-03-28 11:53:21.346
256,2327,Request info,2017-03-31 12:53:22.292
256,2328,info received,2017-04-02 21:28:03.117
256,2329,Check for completeness,2017-04-14 14:55:57.197
256,2330,Perform checks,2017-05-05 17:59:23.927
256,2331,Make decision,2017-05-05 18:27:36.198
256,2332,Notify accept,2017-05-22 14:52:22.292
256,2333,Deliver card,2017-06-12 11:00:22.292
256,2334,EVENT 13 END,2017-06-12 11:00:22.292
257,2335,New online application received,2017-03-16 13:02:46.451
257,2336,Check for completeness,2017-03-17 15:05:40.257
257,2337,Perform checks,2017-03-22 10:35:56.204
257,2338,Make decision,2017-03-22 10:55:54.804
257,2339,notify reject,2017-03-24 10:59:22.292
257,2341,EVENT 13 END,2017-03-27 11:59:22.292
257,2340,time out,2017-03-27 11:59:22.292
258,2342,New online application received,2017-03-16 13:06:51.179
258,2343,Check for completeness,2017-03-17 15:26:00.720
258,2344,Perform checks,2017-03-22 11:37:26.028
258,2345,Make decision,2017-03-22 13:16:41.411
258,2346,Notify accept,2017-03-24 12:13:22.292
258,2347,Deliver card,2017-03-29 17:38:22.292
258,2348,EVENT 13 END,2017-03-29 17:38:22.292
259,2349,New online application received,2017-03-16 13:10:12.517
259,2350,Check for completeness,2017-03-17 15:36:06.774
259,2351,Request info,2017-03-20 10:15:22.292
259,2352,info received,2017-03-23 01:30:26.655
259,2353,Check for completeness,2017-03-29 17:14:20.525
259,2354,Perform checks,2017-04-11 12:07:40.696
259,2355,Make decision,2017-04-11 13:31:49.993
259,2356,Notify accept,2017-04-17 18:02:22.292
259,2357,Deliver card,2017-04-28 11:00:22.292
259,2358,EVENT 13 END,2017-04-28 11:00:22.292
260,2359,New online application received,2017-03-16 13:32:49.249
260,2360,Check for completeness,2017-03-17 15:40:59.872
260,2361,Perform checks,2017-03-21 17:49:18.545
260,2362,Make decision,2017-03-22 10:12:40.138
260,2363,notify reject,2017-03-24 10:54:22.292
260,2365,EVENT 13 END,2017-03-27 11:54:22.292
260,2364,time out,2017-03-27 11:54:22.292
261,2366,New online application received,2017-03-16 13:37:37.419
261,2367,Check for completeness,2017-03-17 16:04:01.089
261,2368,Perform checks,2017-03-22 12:16:10.147
261,2369,Make decision,2017-03-22 12:45:53.370
261,2370,notify reject,2017-03-24 12:10:22.292
261,2372,EVENT 13 END,2017-03-27 13:10:22.292
261,2371,time out,2017-03-27 13:10:22.292
262,2373,New online application received,2017-03-16 13:40:05.077
262,2374,Check for completeness,2017-03-17 16:07:55.868
262,2375,Perform checks,2017-03-22 13:17:36.014
262,2376,Make decision,2017-03-22 14:00:11.911
262,2377,notify reject,2017-03-24 12:16:22.292
262,2379,EVENT 13 END,2017-03-27 13:16:22.292
262,2378,time out,2017-03-27 13:16:22.292
263,2380,New online application received,2017-03-16 13:45:47.103
263,2381,Check for completeness,2017-03-17 16:18:16.491
263,2382,Request info,2017-03-20 16:17:22.292
263,2383,info received,2017-03-23 08:31:46.535
263,2384,Check for completeness,2017-03-29 17:38:24.351
263,2385,Perform checks,2017-04-11 11:13:47.972
263,2386,Make decision,2017-04-11 12:32:25.382
263,2387,Notify accept,2017-04-17 15:56:22.292
263,2388,Deliver card,2017-04-27 17:51:22.292
263,2389,EVENT 13 END,2017-04-27 17:51:22.292
264,2390,New online application received,2017-03-16 13:48:30.497
264,2391,Check for completeness,2017-03-17 16:30:41.939
264,2392,Perform checks,2017-03-22 12:45:37.387
264,2393,Make decision,2017-03-22 13:13:32.582
264,2394,Notify accept,2017-03-24 12:12:22.292
264,2395,Deliver card,2017-03-29 16:37:22.292
264,2396,EVENT 13 END,2017-03-29 16:37:22.292
265,2397,New online application received,2017-03-16 13:49:02.394
265,2398,Check for completeness,2017-03-17 16:18:06.329
265,2399,Perform checks,2017-03-22 14:18:54.335
265,2400,Make decision,2017-03-22 14:57:32.030
265,2401,Notify accept,2017-03-24 12:19:22.292
265,2402,Deliver card,2017-03-30 11:38:22.292
265,2403,EVENT 13 END,2017-03-30 11:38:22.292
266,2404,New online application received,2017-03-16 13:50:03.257
266,2405,Check for completeness,2017-03-17 16:39:41.186
266,2406,Perform checks,2017-03-22 12:07:09.422
266,2407,Make decision,2017-03-22 12:38:38.716
266,2408,notify reject,2017-03-24 12:08:22.292
266,2410,EVENT 13 END,2017-03-27 13:08:22.292
266,2409,time out,2017-03-27 13:08:22.292
267,2411,New online application received,2017-03-16 13:50:48.463
267,2412,Check for completeness,2017-03-17 16:41:52.587
267,2413,Request info,2017-03-20 16:20:22.292
267,2414,info received,2017-03-21 04:02:50.468
267,2415,Check for completeness,2017-03-24 14:34:19.813
267,2416,Perform checks,2017-04-03 15:36:59.313
267,2417,Make decision,2017-04-03 16:18:42.546
267,2418,notify reject,2017-04-12 11:57:22.292
267,2420,EVENT 13 END,2017-04-15 11:57:22.292
267,2419,time out,2017-04-15 11:57:22.292
268,2421,New online application received,2017-03-16 13:53:01.486
268,2422,Check for completeness,2017-03-17 16:39:50.616
268,2423,Perform checks,2017-03-22 14:13:13.047
268,2424,Make decision,2017-03-22 14:39:49.558
268,2425,notify reject,2017-03-24 12:18:22.292
268,2427,EVENT 13 END,2017-03-27 13:18:22.292
268,2426,time out,2017-03-27 13:18:22.292
269,2428,New online application received,2017-03-16 13:59:18.377
269,2429,Check for completeness,2017-03-17 16:50:18.140
269,2430,Request info,2017-03-20 17:22:22.292
269,2431,info received,2017-03-24 12:15:39.807
269,2432,Check for completeness,2017-03-31 18:47:54.611
269,2433,Perform checks,2017-04-14 11:05:24.451
269,2434,Make decision,2017-04-14 11:24:47.218
269,2435,Notify accept,2017-04-21 15:51:22.292
269,2436,Deliver card,2017-05-04 13:40:22.292
269,2437,EVENT 13 END,2017-05-04 13:40:22.292
270,2438,New online application received,2017-03-16 13:59:31.546
270,2439,Check for completeness,2017-03-17 16:57:36.433
270,2440,Perform checks,2017-03-22 15:03:50.355
270,2441,Make decision,2017-03-22 15:56:00.484
270,2442,notify reject,2017-03-24 12:23:22.292
270,2444,EVENT 13 END,2017-03-27 13:23:22.292
270,2443,time out,2017-03-27 13:23:22.292
271,2445,New online application received,2017-03-16 13:59:44.510
271,2446,Check for completeness,2017-03-17 16:57:04.891
271,2447,Perform checks,2017-03-22 14:47:42.145
271,2448,Make decision,2017-03-22 16:14:11.986
271,2449,notify reject,2017-03-24 12:27:22.292
271,2450,review request received,2017-03-27 03:08:48.139
271,2451,Check for completeness,2017-04-04 13:51:00.770
271,2452,Perform checks,2017-04-19 12:38:18.173
271,2453,Make decision,2017-04-19 14:18:02.803
271,2454,notify reject,2017-05-02 15:02:22.292
271,2455,review request received,2017-05-04 12:09:35.698
271,2456,Check for completeness,2017-06-06 15:41:26.599
271,2457,Perform checks,2017-07-28 17:52:02.017
271,2458,Make decision,2017-07-31 11:58:35.260
271,2459,notify reject,2017-09-01 11:10:22.292
271,2460,review request received,2017-09-02 23:07:29.968
271,2461,Check for completeness,2017-10-17 16:51:01.550
271,2462,Perform checks,2017-11-07 10:50:07.976
271,2463,Make decision,2017-11-16 14:00:20.500
271,2464,notify reject,2018-02-23 10:39:22.292
271,2466,EVENT 13 END,2018-02-26 10:39:22.292
271,2465,time out,2018-02-26 10:39:22.292
272,2467,New online application received,2017-03-16 14:00:01.168
272,2468,Check for completeness,2017-03-17 17:10:41.895
272,2469,Request info,2017-03-21 11:24:22.292
272,2470,info received,2017-03-23 01:30:19.030
272,2471,Check for completeness,2017-03-29 17:23:27.411
272,2472,Perform checks,2017-04-11 11:48:28.784
272,2473,Make decision,2017-04-11 12:41:53.534
272,2474,notify reject,2017-04-17 17:57:22.292
272,2476,EVENT 13 END,2017-04-20 17:57:22.292
272,2475,time out,2017-04-20 17:57:22.292
273,2477,New online application received,2017-03-16 14:03:52.775
273,2478,Check for completeness,2017-03-17 16:54:47.956
273,2479,Perform checks,2017-03-22 16:07:54.742
273,2480,Make decision,2017-03-22 17:25:31.282
273,2481,notify reject,2017-03-24 12:39:22.292
273,2482,review request received,2017-03-26 16:52:32.185
273,2483,Check for completeness,2017-04-04 13:36:09.691
273,2484,Perform checks,2017-04-19 13:07:05.564
273,2485,Make decision,2017-04-19 14:49:40.788
273,2486,notify reject,2017-05-02 15:07:22.292
273,2488,EVENT 13 END,2017-05-05 15:07:22.292
273,2487,time out,2017-05-05 15:07:22.292
274,2489,New online application received,2017-03-16 14:09:14.940
274,2490,Check for completeness,2017-03-17 17:23:03.229
274,2491,Perform checks,2017-03-22 16:04:24.452
274,2492,Make decision,2017-03-23 10:14:04.788
274,2493,notify reject,2017-03-24 12:45:22.292
274,2494,review request received,2017-03-26 19:08:53.089
274,2495,Check for completeness,2017-04-04 13:42:37.851
274,2496,Perform checks,2017-04-19 11:49:18.611
274,2497,Make decision,2017-04-19 13:50:54.785
274,2498,Notify accept,2017-05-02 13:01:22.292
274,2499,Deliver card,2017-05-12 12:19:22.292
274,2500,EVENT 13 END,2017-05-12 12:19:22.292
275,2501,New online application received,2017-03-16 14:12:34.754
275,2502,Check for completeness,2017-03-17 17:24:22.982
275,2503,Request info,2017-03-21 14:25:22.292
275,2504,info received,2017-03-24 22:45:50.980
275,2505,Check for completeness,2017-04-03 18:45:42.218
275,2506,Perform checks,2017-04-17 18:39:56.767
275,2507,Make decision,2017-04-18 12:25:39.645
275,2508,notify reject,2017-05-01 11:17:22.292
275,2510,EVENT 13 END,2017-05-04 11:17:22.292
275,2509,time out,2017-05-04 11:17:22.292
276,2511,New online application received,2017-03-16 14:13:27.139
276,2512,Check for completeness,2017-03-17 17:27:20.947
276,2513,Perform checks,2017-03-22 15:27:01.603
276,2514,Make decision,2017-03-22 16:44:25.351
276,2515,Notify accept,2017-03-24 12:33:22.292
276,2516,Deliver card,2017-03-30 14:39:22.292
276,2517,EVENT 13 END,2017-03-30 14:39:22.292
277,2518,New online application received,2017-03-16 14:13:46.230
277,2519,Check for completeness,2017-03-17 17:36:12.292
277,2520,Perform checks,2017-03-22 14:43:50.213
277,2521,Make decision,2017-03-22 15:39:46.613
277,2522,Notify accept,2017-03-24 12:20:22.292
277,2523,Deliver card,2017-03-30 12:38:22.292
277,2524,EVENT 13 END,2017-03-30 12:38:22.292
278,2525,New online application received,2017-03-16 14:18:46.734
278,2526,Check for completeness,2017-03-17 17:19:00.687
278,2527,Perform checks,2017-03-22 15:37:47.718
278,2528,Make decision,2017-03-22 16:30:21.020
278,2529,Notify accept,2017-03-24 12:31:22.292
278,2530,Deliver card,2017-03-30 13:39:22.292
278,2531,EVENT 13 END,2017-03-30 13:39:22.292
279,2532,New online application received,2017-03-16 14:18:48.679
279,2533,Check for completeness,2017-03-17 17:57:01.239
279,2534,Perform checks,2017-03-22 15:49:32.327
279,2535,Make decision,2017-03-22 17:34:41.389
279,2536,notify reject,2017-03-24 12:42:22.292
279,2538,EVENT 13 END,2017-03-27 13:42:22.292
279,2537,time out,2017-03-27 13:42:22.292
280,2539,New online application received,2017-03-16 14:19:19.109
280,2540,Check for completeness,2017-03-17 17:52:39.798
280,2541,Request info,2017-03-22 14:28:22.292
280,2542,info received,2017-03-24 11:36:15.346
280,2543,Check for completeness,2017-03-31 17:46:15.771
280,2544,Request info,2017-04-10 16:25:22.292
280,2545,info received,2017-04-11 18:28:27.001
280,2546,Check for completeness,2017-05-01 15:25:33.592
280,2547,Perform checks,2017-05-31 17:18:22.495
280,2548,Make decision,2017-05-31 18:06:04.608
280,2549,Notify accept,2017-06-20 13:19:22.292
280,2550,Deliver card,2017-07-20 17:37:22.292
280,2551,EVENT 13 END,2017-07-20 17:37:22.292
281,2552,New online application received,2017-03-16 14:20:46.402
281,2553,Check for completeness,2017-03-17 17:57:48.808
281,2554,Perform checks,2017-03-22 17:10:17.872
281,2555,Make decision,2017-03-23 10:18:15.578
281,2556,notify reject,2017-03-24 12:46:22.292
281,2558,EVENT 13 END,2017-03-27 13:46:22.292
281,2557,time out,2017-03-27 13:46:22.292
282,2559,New online application received,2017-03-16 14:23:14.108
282,2560,Check for completeness,2017-03-20 10:01:41.406
282,2561,Perform checks,2017-03-23 11:58:02.682
282,2562,Make decision,2017-03-23 12:29:23.611
282,2563,notify reject,2017-03-24 12:52:22.292
282,2565,EVENT 13 END,2017-03-27 13:52:22.292
282,2564,time out,2017-03-27 13:52:22.292
283,2566,New online application received,2017-03-16 14:29:38.100
283,2567,Check for completeness,2017-03-17 17:59:50.923
283,2568,Request info,2017-03-22 16:29:22.292
283,2569,info received,2017-03-24 11:12:58.926
283,2570,Check for completeness,2017-03-31 17:47:04.155
283,2571,Request info,2017-04-10 16:26:22.292
283,2572,info received,2017-04-11 07:21:24.662
283,2573,Check for completeness,2017-04-28 11:27:44.166
283,2574,Perform checks,2017-05-29 15:45:27.638
283,2575,Make decision,2017-05-29 16:29:39.794
283,2576,Notify accept,2017-06-16 18:44:22.292
283,2577,Deliver card,2017-07-18 18:44:22.292
283,2578,EVENT 13 END,2017-07-18 18:44:22.292
284,2579,New online application received,2017-03-16 14:33:10.513
284,2580,Check for completeness,2017-03-20 10:17:25.454
284,2581,Perform checks,2017-03-23 14:36:26.519
284,2582,Make decision,2017-03-23 15:32:17.242
284,2583,Notify accept,2017-03-27 12:11:22.292
284,2584,Deliver card,2017-03-31 11:15:22.292
284,2585,EVENT 13 END,2017-03-31 11:15:22.292
285,2586,New online application received,2017-03-16 14:34:17.067
285,2587,Check for completeness,2017-03-17 17:59:02.543
285,2588,Perform checks,2017-03-22 15:28:58.171
285,2589,Make decision,2017-03-22 16:45:29.015
285,2590,notify reject,2017-03-24 12:35:22.292
285,2591,review request received,2017-03-25 22:36:58.136
285,2592,Check for completeness,2017-04-04 11:50:21.984
285,2593,Perform checks,2017-04-18 14:23:02.201
285,2594,Make decision,2017-04-18 14:36:33.328
285,2595,Notify accept,2017-05-01 13:27:22.292
285,2596,Deliver card,2017-05-10 11:27:22.292
285,2597,EVENT 13 END,2017-05-10 11:27:22.292
286,2598,New online application received,2017-03-16 14:39:33.442
286,2599,Check for completeness,2017-03-20 10:24:14.396
286,2600,Perform checks,2017-03-23 12:24:04.919
286,2601,Make decision,2017-03-23 13:46:54.403
286,2602,notify reject,2017-03-24 13:00:22.292
286,2604,EVENT 13 END,2017-03-27 14:00:22.292
286,2603,time out,2017-03-27 14:00:22.292
287,2605,New online application received,2017-03-16 14:42:14.727
287,2606,Check for completeness,2017-03-20 10:03:13.466
287,2607,Perform checks,2017-03-23 11:40:23.275
287,2608,Make decision,2017-03-23 13:33:09.086
287,2609,notify reject,2017-03-24 12:59:22.292
287,2611,EVENT 13 END,2017-03-27 13:59:22.292
287,2610,time out,2017-03-27 13:59:22.292
288,2612,New online application received,2017-03-16 15:03:12.134
288,2613,Check for completeness,2017-03-20 10:40:29.697
288,2614,Perform checks,2017-03-23 12:04:34.784
288,2615,Make decision,2017-03-23 13:18:40.428
288,2616,Notify accept,2017-03-24 12:57:22.292
288,2617,Deliver card,2017-03-30 15:41:22.292
288,2618,EVENT 13 END,2017-03-30 15:41:22.292
289,2619,New online application received,2017-03-16 15:05:56.417
289,2620,Check for completeness,2017-03-20 10:49:05.374
289,2621,Perform checks,2017-03-23 12:07:07.577
289,2622,Make decision,2017-03-23 12:27:11.665
289,2623,notify reject,2017-03-24 12:51:22.292
289,2625,EVENT 13 END,2017-03-27 13:51:22.292
289,2624,time out,2017-03-27 13:51:22.292
290,2626,New online application received,2017-03-16 15:13:58.918
290,2627,Check for completeness,2017-03-20 10:58:39.056
290,2628,Perform checks,2017-03-23 13:46:44.426
290,2629,Make decision,2017-03-23 14:19:35.396
290,2630,Notify accept,2017-03-24 13:04:22.292
290,2631,Deliver card,2017-03-30 17:41:22.292
290,2632,EVENT 13 END,2017-03-30 17:41:22.292
291,2633,New online application received,2017-03-16 15:16:18.407
291,2634,Check for completeness,2017-03-20 10:41:31.361
291,2635,Perform checks,2017-03-23 13:13:26.008
291,2636,Make decision,2017-03-23 14:40:26.720
291,2637,notify reject,2017-03-24 16:07:22.292
291,2639,EVENT 13 END,2017-03-27 17:07:22.292
291,2638,time out,2017-03-27 17:07:22.292
292,2640,New online application received,2017-03-16 15:18:40.686
292,2641,Check for completeness,2017-03-20 10:52:59.989
292,2642,Perform checks,2017-03-23 12:56:12.157
292,2643,Make decision,2017-03-23 13:25:05.240
292,2644,Notify accept,2017-03-24 12:58:22.292
292,2645,Deliver card,2017-03-30 16:41:22.292
292,2646,EVENT 13 END,2017-03-30 16:41:22.292
293,2647,New online application received,2017-03-16 15:19:38.288
293,2648,Check for completeness,2017-03-20 11:10:39.922
293,2649,Perform checks,2017-03-23 13:25:50.259
293,2650,Make decision,2017-03-23 14:40:58.051
293,2651,notify reject,2017-03-24 16:08:22.292
293,2653,EVENT 13 END,2017-03-27 17:08:22.292
293,2652,time out,2017-03-27 17:08:22.292
294,2654,New online application received,2017-03-16 15:19:38.719
294,2655,Check for completeness,2017-03-20 11:33:16.612
294,2656,Request info,2017-03-23 14:34:22.292
294,2657,info received,2017-03-25 07:20:19.187
294,2658,Check for completeness,2017-04-03 18:41:27.505
294,2659,Perform checks,2017-04-17 18:01:11.023
294,2660,Make decision,2017-04-18 12:23:11.945
294,2661,notify reject,2017-04-28 17:16:22.292
294,2663,EVENT 13 END,2017-05-01 17:16:22.292
294,2662,time out,2017-05-01 17:16:22.292
295,2664,New online application received,2017-03-16 15:25:53.128
295,2665,Check for completeness,2017-03-20 11:16:17.575
295,2666,Request info,2017-03-23 14:32:22.292
295,2667,info received,2017-03-26 03:33:03.308
295,2668,Check for completeness,2017-04-04 12:41:49.048
295,2669,Perform checks,2017-04-18 17:45:24.844
295,2670,Make decision,2017-04-19 11:15:18.095
295,2671,Notify accept,2017-05-01 14:48:22.292
295,2672,Deliver card,2017-05-11 13:36:22.292
295,2673,EVENT 13 END,2017-05-11 13:36:22.292
296,2674,New online application received,2017-03-16 15:29:51.346
296,2675,Check for completeness,2017-03-20 11:45:52.335
296,2676,Request info,2017-03-23 14:35:22.292
